313	collection	n	data	n	) , the second on dice ( with outcomes controlled strictly by chance ) , and the last on tables ( combining elements of both ) . The text may have been influenced by Frederick II 's text on falconry . Chess . The Libro de juegos contains an extensive <b> collection </b> of writings on chess , with over 100 chess problems and variants . Among its more notable entries is a depiction of what Alfonso calls the " ajedrex de los quatro tiempos " ( " chess of the four seasons " ) . This game is a chess variant	cell of the work tape and can read the data there , write new data , and move left or right along the tape ; and a control mechanism , which can be in one of a finite number of states , and which will perform different actions ( reading <b> data </b> , writing data , moving the control mechanism , and changing states ) depending on the current state and the data being read . In addition to these components , an oracle machine also includes an oracle tape , on which is printed an infinite sequence of B 's	6.2	0.0	10.0	4.0	4.0	9.0	10.0	4.0	7.0	8.0	6.0
314	collect	n	prayer	n	got this large is not explained ) , and the many vassal states pay him tribute . He also has extravagant banquets every day , and he owns thousands of horses . Solomon builds a fleet in Ezion-geber , near Elath , and Hiram staffs him with seamen , who <b> collect </b> a large amount of gold from Ophir and bring it to Solomon . Solomon uses the gold to make goblets and utensils and so forth , even creating a throne made from ivory and inlaid with gold . Hiram 's fleet brings further expensive materials from Ophir besides the	, taken together with its presence in both Luke and Matthew , has caused scholars who accept the Q hypothesis ( as opposed to Augustinian hypothesis ) to conclude that it is a quotation from the Q document , especially because of the context in Luke 's presentation of the <b> prayer </b> . On Easter Day 2007 it was estimated that two billion Roman Catholic , Anglican , Protestant and Eastern Orthodox Christians read , recited , or sang the short prayer in hundreds of languages . Although many theological differences and various modes and manners of worship divide Christians ,	1.05	0.0	0.0	0.0	4.0	0.0	2.0	1.5	0.0	2.0	1.0
315	collect	v	scrape	v	Both Caxton editions carry the equivalent of manuscript authority . Caxton 's edition was reprinted by his successor , Wynkyn de Worde , but this edition has no independent authority . Richard Pynson , the King 's Printer under Henry VIII for about twenty years , was the first to <b> collect </b> and sell something that resembled an edition of the collected works of Chaucer , introducing in the process five previously printed texts that we now know are not Chaucer 's . ( The collection is actually three separately printed texts , or collections of texts , bound together as	wider tracks and were far more mobile in these conditions . The 600,000 large western European horses the Germans used for supply and artillery movement did not cope well with this weather . The smaller horses the Red Army used were much better adapted to the climate and could even <b> scrape </b> the icy ground with their hooves to dig up the weeds beneath . A common myth is that the combination of deep mud , followed by snow , stopped all military movement in the harsh Russian winter . In fact , military operations were slowed by these factors ,	1.8	0.0	7.0	2.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0
316	collect	v	take	v	much-loved annual event on the White House lawn . An Easter egg hunt is a common festive activity , where eggs are hidden outdoors ( or indoors if in bad weather ) for children to run around and find . This may also be a contest to see who can <b> collect </b> the most eggs . When boiling hard-cooked eggs for Easter , a popular tan colour can be achieved by boiling the eggs with onion skins . A greater variety of colour was often provided by tying on the onion skin with different coloured woollen yarn . In the North	not be converted to pre-tax contributions at a later date . Administratively Roth contributions must be made to a separate account , and records must be kept that distinguish the amount of contribution that are to receive Roth treatment . Withdrawal of funds . Many plans also allow employees to <b> take </b> loans from their 401 ( k ) to be repaid with after-tax funds at pre-defined interest rates . The interest proceeds then become part of the 401 ( k ) balance . The loan itself is not taxable income nor subject to the 10 % penalty as long as	5.0	5.0	8.0	0.0	10.0	10.0	4.0	8.0	4.0	1.0	0.0
317	colored	n	black	n	all the ideas for film staging that he had worked out in his Biograph films to a bigoted white southerner 's epic view of the Civil War and its aftermath . Despite protests in the northern cities of the United States organized by the National Association for the Advancement of <b> Colored </b> People and others , it took many millions at the box office . Stung by the criticism of his film , Griffith made a new film he had just finished , " The Mother and the Law " , into one of the strands of an even bigger film	to the 40 day isolation of ships and people prior to entering the city of Dubrovnik in Dalmatia - Croatia ( formerly known as Ragusa ) . This was practiced as a measure of disease prevention related to the plague ( Black Death ) . Between 1348 and 1359 the <b> Black </b> Death wiped out an estimated 30 % of Europe 's population , as well as a significant percentage of Asia 's population . The original document from 1377 , which is kept in the Archives of Dubrovnik , states that before entering the city , newcomers had to spend	4.1	9.0	2.0	0.0	7.0	6.0	0.0	5.0	5.0	7.0	0.0
318	colored	a	black	a	. In fact , it has been shown that the system could support 16 simultaneous players at once . However , this feature was only supported in " Faceball 2000 " . Play It Loud ! = = = = . In 1995 Nintendo released several Game Boy models with <b> colored </b> cases , advertising them in the " Play It Loud ! " campaign . Specifications for this unit remain exactly the same as the original Game Boy , including the monochromatic screen . This new line of colored Game Boys would set a precedent for later Nintendo handhelds ;	. Legacy . Malcolm X has been described as one of the greatest and most influential African Americans in history . He is credited with raising the self-esteem of black Americans and reconnecting them with their African heritage . He is largely responsible for the spread of Islam in the <b> black </b> community in the United States . Many African Americans , especially those who lived in cities in the Northern and Western United States , felt that Malcolm X articulated their complaints concerning inequality better than the mainstream civil rights movement did . One biographer says that by giving expression	3.8	0.0	4.0	0.0	0.0	1.0	10.0	6.0	7.0	0.0	10.0
319	colored	v	grey	v	" DiamondView " , both produced by the DTC and marketed by the GIA . Several methods for identifying synthetic diamonds can be performed , depending on the method of production and the color of the diamond . CVD diamonds can usually be identified by an orange fluorescence . D-J <b> colored </b> diamonds can be screened through the Swiss Gemmological Institute 's Diamond Spotter . Stones in the D-Z color range can be examined through the DiamondSure UV/visible spectrometer , a tool developed by De Beers . Similarly , natural diamonds usually have minor imperfections and flaws , such as inclusions	, delivered in advance of standard models . The NC offers a wider range of accessories for customization than the earlier generations . The softtop , in cloth instead of vinyl , can now be chosen in more than two colors : black and cream as previously , but also <b> grey </b> , camel , blue and green ; and the interior can be customized to the exterior paint color . For 2008 , Mazda released a Special Edition MX-5 in Icy Blue exterior , with exclusive Dark Saddle Brown folding top , with matching leather with blue stitching steering wheel	7.0	5.0	5.0	10.0	9.0	7.0	7.0	8.0	7.0	6.0	6.0
320	colors	n	colors	v	and the city 's Major League Baseball team , the Pirates , had won the World Series three months before this Super Bowl game . Ten days after the Steelers ' Super Bowl victory , the city 's National Hockey League team , the Pittsburgh Penguins , changed its uniform <b> colors </b> to match the black and gold scheme of the Pirates and Steelers , as well as that of the Pittsburgh city flag . Game summary . The Rams took the opening kickoff but the Steel Curtain , however , managed to force a three-and-out . Then on the Steelers	primaries are stimuli that maximize the difference between the responses of the cone cells of the human retina to light of different wavelengths , and that thereby make a large color triangle . Use of the three primary colors is not sufficient to reproduce " all " colors ; only <b> colors </b> within the color triangle defined by the chromaticities of the primaries can be reproduced by additive mixing of non-negative amounts of those colors of light . History of RGB color model theory and usage . Photography . First experiments with RGB in early color photography were made in 1861	9.6	8.0	10.0	10.0	10.0	8.5	10.0	10.0	9.5	10.0	10.0
321	colors	n	emblem	n	the traditional blue and gold . By 1950 , the Packers changed their colors to hunter green and " taxicab " gold . Navy blue was kept as a secondary color , seen primarily on sideline capes , but it was not actually used and quietly dropped from the team <b> colors </b> list on all official materials shortly thereafter . This color scheme yields the common Packer nickname , " The Green and Gold " . In 1994 , the NFL 's 75th anniversary , the team participated in the league-wide use of " throwback " jerseys . The team has	, of the Germans , Anglo-Saxons , and Viking Scandinavians . In particular , all these peoples also had traditions of Germanic paganism and practiced runelore . This common Germanic identity became - and still is - the foundation for much National Socialist iconography . For example , the runic <b> emblem </b> of the SS utilized the sig rune of the Elder Futhark and the youth organization Wiking-Jugend made extensive use of the odal rune . This trend still holds true today ( see also fascist symbolism ) . Reenactment . Since the 1960s , there has been rising enthusiasm for	2.6	0.0	0.0	0.0	5.0	0.0	7.0	0.0	5.0	3.0	6.0
322	colors	n	ensign	n	his use of color , often spending a great deal of time in choosing the right colors to employ for the weekly Sunday strip . When " Calvin and Hobbes " started there were 64 colors available for the Sunday strips . For the later Sunday strips Watterson had 125 <b> colors </b> as well as the ability to fade the colors into each other . Art and academia . Watterson used the strip to poke fun at the art world , principally through Calvin 's unconventional creations of snowmen but also through other expressions of childhood art . When Miss Wormwood	( or " defacing " ) the ensign flown by the Revenue cutters to distinguish it from what is now called the Customs Ensign flown from the custom houses . The emblem was changed to the official seal of the U.S. Coast Guard in 1927 . The purpose of the <b> ensign </b> is to allow ship captains to easily recognize those vessels having legal authority to stop and board them . It is flown only as a symbol of law enforcement authority and is never carried as a parade standard . Coast Guard Standard . The Coast Guard Standard is used	2.6	1.0	3.0	0.0	0.0	8.0	4.0	0.0	7.0	0.0	3.0
323	colors	v	pigment	v	primaries are stimuli that maximize the difference between the responses of the cone cells of the human retina to light of different wavelengths , and that thereby make a large color triangle . Use of the three primary colors is not sufficient to reproduce " all " colors ; only <b> colors </b> within the color triangle defined by the chromaticities of the primaries can be reproduced by additive mixing of non-negative amounts of those colors of light . History of RGB color model theory and usage . Photography . First experiments with RGB in early color photography were made in 1861	right is displayed the web color blue-violet , a color intermediate in brightness between electric indigo and pigment indigo . This color is also called deep indigo . Pigment indigo ( web color indigo ) . The color box at right displays the web color Indigo which is equivalent to <b> pigment </b> indigo , the color indigo as it would be reproduced by artists ' paints as opposed to the brighter indigo above ( electric indigo ) that it is possible to reproduce on a computer screen . Pigment indigo can be obtained by mixing 55 % pigment cyan with about	6.4	6.0	9.0	4.0	8.0	7.0	7.0	9.0	9.0	2.0	3.0
324	combination	n	scheme	n	can categorise the content of web pages . Semantic HTML refers to the traditional HTML practice of markup following intention , rather than specifying layout details directly . For example , the use of codice_1 , which specifies italics . Layout details are left up to the browser , in <b> combination </b> with Cascading Style Sheets . But this practice falls short of specifying the semantics of objects such as items for sale or prices . Microformats represent unofficial attempts to extend HTML syntax to create machine-readable semantic markup about objects such as retail stores and items for sale . Semantic	portable Scheme is almost impossible . The R6RS standard specifies a much broader language in an attempt to broaden its appeal to programmers . Almost all implementations provide a traditional Lisp-style read-eval-print loop for development and debugging . Most also compile Scheme programs to executable binary . Support for embedding <b> Scheme </b> code in programs written in other languages is also common , as the relative simplicity of Scheme implementations make Scheme a popular choice for adding scripting capabilities to larger systems developed in languages such as C. Gambit , Chicken and Bigloo work by compiling Scheme to C , which	1.6	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	4.0	4.0
325	commit	v	commit	v	incarcerated or otherwise restrained for committing crimes start out more prone to criminal behaviour . Likewise , one might assume that criminalizing acts which in themselves do not harm other people ( " victimless crimes " ) may prevent subsequent harmful acts ( assuming that people " prone " to <b> commit </b> these acts may tend to commit harmful actions in general ) . Some see the criminalization of " victimless crimes " as a pretext for imposing personal , religious or moral convictions on otherwise productive citizens or taxpayers . Some commentators may see criminalization as a way to make	crimes start out more prone to criminal behaviour . Likewise , one might assume that criminalizing acts which in themselves do not harm other people ( " victimless crimes " ) may prevent subsequent harmful acts ( assuming that people " prone " to commit these acts may tend to <b> commit </b> harmful actions in general ) . Some see the criminalization of " victimless crimes " as a pretext for imposing personal , religious or moral convictions on otherwise productive citizens or taxpayers . Some commentators may see criminalization as a way to make potential criminals pay or suffer for	8.05	10.0	10.0	10.0	0.0	10.0	7.5	10.0	10.0	10.0	3.0
326	commit	v	vow	v	are committed by males , with males also being the victims of 74.6 % of murders ( according the United States Department of Justice ) . There is a sharp peak in the age distribution of murderers between the ages of 17 and 30 . People become less likely to <b> commit </b> a murder as they age . Incidents of children and adolescents committing murders are also extremely rare . The following absolute murder counts per-country are not comparable because they are not adjusted by each country 's total population . Nonetheless , they are included here for reference . There	good will from Afghans weary of the corruption , brutality , and the incessant fighting of Mujahideen warlords . One is that the rape and murder of boys and girls from a family traveling to Kandahar or a similar outrage by Mujahideen bandits sparked Mullah Omar and his students to <b> vow </b> to rid Afghanistan of these criminals . Another motivation was that the Pakistan-based truck shipping mafia known as the " Afghanistan Transit Trade " and their allies in the Pakistan government , trained , armed , and financed the Taliban to clear the southern road across Afghanistan to the	3.4	3.0	0.0	9.0	0.0	0.0	0.0	3.0	10.0	9.0	0.0
327	communication	n	abstraction	n	set and form of system calls to interact with the kernel from compiled programs ; rather , he or she can use tools such as codice_6 and codice_7 to search , query and manipulate processes . / net . Plan 9 does not have system calls for the multitude of <b> communication </b> protocols or device driver interfaces . For example codice_9 is the API for all TCP/IP , and it can be used even with scripts or shell tools , writing data to control files to write and read connections . Relevant sub-directories like codice_10 and codice_11 are used to interface	, etc. . Abstraction used in philosophy . Abstraction in philosophy is the process ( or , to some , the alleged process ) in concept-formation of recognizing some set of common features in individuals , and on that basis forming a concept of that feature . The notion of <b> abstraction </b> is important to understanding some philosophical controversies surrounding empiricism and the problem of universals . It has also recently become popular in formal logic under predicate abstraction . Another philosophical tool for discussion of abstraction is Thought space . Ontological status . The way that physical objects , like	2.1	5.0	0.0	0.0	10.0	0.0	4.0	2.0	0.0	0.0	0.0
328	communications	n	discipline	n	against the visit by throwing paint bombs at Johnson 's car and chanting " LBJ , LBJ , how many kids did you kill today ? " . In December , Australia signed a controversial agreement with the United States that would allow the U.S. to establish a secret strategic <b> communications </b> facility at Pine Gap in the Northern Territory . On 20 December 1966 , Holt announced that Australia 's military force in Vietnam was to be increased again to 6,300 troops plus an additional twelve tanks , two minesweepers and eight bombers . 1966 general election . Holt fought	literature . This is discussed in greater detail under literary theory . This form of critical theory is not necessarily oriented toward radical social change or even toward the analysis of society , but instead specializes on the analysis of texts . It originated among literary scholars and in the <b> discipline </b> of literature in the 1960s and 1970s , and has really only come into broad use since the 1980s , especially as theory used in literary studies has increasingly been influenced by European philosophy and social theory . This version of " critical " theory derives from the notion	1.9	6.0	0.0	0.0	0.0	4.0	0.0	2.0	6.0	0.0	1.0
329	communications	n	transmission	n	November near Chushul . Their attack started at 4:35 am , despite a mist surrounding most of the areas in the region . At 5:45 the Chinese troops advanced to attack 2 platoons of Indian troops at Gurung Hill . The Indians did not know what was happening , as <b> communications </b> were dead . As a patrol was sent , China attacked with greater numbers . Indian artillery could not hold off against superior Chinese forces . By 9:00 am , Chinese forces attacked Gurung Hill directly and Indian commanders withdrew from the area . The Chinese had been simultaneously	city-states that claimed to be his birthplace . Strabo ( 14.1.37 ) records a Homeric temple in Smyrna with an ancient " xoanon " or cult statue of the poet . He also mentions sacrifices carried out to Homer by the inhabitants of Argos , presumably at another Homereion . <b> Transmission </b> and publication . Though evincing many features characteristic of oral poetry , the " Iliad " and " Odyssey " were at some point committed to writing . The Greek script , adapted from a Phoenician syllabary around 800 BCE , made possible the notation of the complex rhythms	5.9	6.0	7.0	4.0	8.0	3.0	5.0	4.0	4.0	10.0	8.0
330	compact	n	case	n	compact metric space is second countable , and is a continuous image of the Cantor set . ( The latter result is due to Pavel Alexandrov and Urysohn . ) Locally compact and proper spaces . A metric space is said to be locally compact if every point has a <b> compact </b> neighborhood . Euclidean spaces are locally compact , but infinite-dimensional Banach spaces are not . A space is proper if every closed ball is compact . Proper spaces are locally compact , but the converse is not true in general . Connectedness . A metric space " M "	ICJ is vested with the power to make its own rules . Court procedure is set out in " Rules of Court of the International Court of Justice 1978 " ( as amended on 29 September 2005 ) . Cases before the ICJ will follow a standard pattern . The <b> case </b> is lodged by the applicant who files a written memorial setting out the basis of the Court 's jurisdiction and the merits of its claim . The respondent may accept the Court 's jurisdiction and file its own memorial on the merits of the case . Preliminary objections .	1.9	0.0	0.0	0.0	10.0	0.0	0.0	7.0	2.0	0.0	0.0
331	compact	v	pack	v	Compactification ( mathematics ) . In mathematics , compactification is the process or result of enlarging a topological space to make it <b> compact </b> . The methods of compactification are various , but each is a way of controlling points from " going off to infinity " by in some way adding " points at infinity " or preventing such an " escape " . An example . Definition . An embedding of	. The fellows then agreed to the Bishop of Oxford as their president but James required that they admit they had been in the wrong and ask for his pardon . When they refused most of the fellows were ejected and replaced by Catholics . In 1687 James prepared to <b> pack </b> Parliament with his supporters so that it would repeal the Test Act and the penal laws . James was convinced by addresses from Dissenters that he had their support and so could dispense with relying on Tories and Anglicans . James instituted a wholesale purge of those in offices	2.8	0.0	0.0	0.0	3.0	9.0	2.0	0.0	7.0	7.0	0.0
332	compact	a	packed	a	A small fraction of the cell 's genes are located instead in the mitochondria . There are two types of chromatin . Euchromatin is the less compact DNA form , and contains genes that are frequently expressed by the cell . The other type , heterochromatin , is the more <b> compact </b> form , and contains DNA that are infrequently transcribed . This structure is further categorized into " facultative " heterochromatin , consisting of genes that are organized as heterochromatin only in certain cell types or at certain stages of development , and " constitutive " heterochromatin that consists of	for completeness , and tiling images are shown by colors corresponding to each form . Examples . All 28 of these tessellations are found in crystal arrangements . The alternated cubic honeycomb is of special importance since its vertices form a cubic close-packing of spheres . The space-filling truss of <b> packed </b> octahedra and tetrahedra was apparently first discovered by Alexander Graham Bell and independently re-discovered by Buckminster Fuller ( who called it the octet truss and patented it in the 1940s ) . . Octet trusses are now among the most common types of truss used in construction . Noncompact	4.9	0.0	7.0	9.0	10.0	6.0	0.0	0.0	10.0	0.0	7.0
333	compact	a	short	a	Walkmans are able to play and record MiniDiscs from digital and analogue sources , such as live audio from their microphone inputs . The first unit on the market , the MZ-1 was relatively large and unpocketable , but following model , MZ-R2 , and subsequent MD Walkmans are quite <b> compact </b> , with today 's MiniDisc Walkmans not much larger than the discs themselves . Gradual improvements were made to MiniDisc Walkmans through the years . The addition of MDLP ( MiniDisc LongPlay ) codec allowed up to 4 times the amount of music to be stored on one MiniDisc	any other panel for comical or dramatic effect , Rosa 's stories are rich with colorful and bizarre facial renditions and physical slapstick . Barks had over 600 Duck stories to his name while Rosa only created 85 until his eye trouble set in , but whereas Barks made many <b> short </b> one and two-pagers centered around a subtle , compact gag , Rosa 's oeuvre consists almost exclusively of long adventure stories . D.U.C.K. . Most Rosa stories have the letters D.U.C.K. hidden in the first panel . Rosa 's covers also usually have D.U.C.K. in them . This is	3.4	5.0	0.0	10.0	6.0	0.0	5.0	0.0	7.0	1.0	0.0
334	compact	n	write	v	and yang factors , but one will always be dominant over the other . Yin and yang are considered properties of energy and they bring about , cause , or enhance certain movements or conditions . For example , in macrobiotics as discussed here , some yang qualities are considered <b> compact </b> , dense , heavy , hot , whereas yin qualities are considered expansive , light , cold , and dark . For instance , take a carrot . It is neither yin nor yang by itself . The orange , dense , hard part of the carrot is yang	the pregnancies were miscarried , and the other two pregnancies produced infants who died shortly after birth . Hunter and Sandy divorced in 1980 but remained close friends until Thompson 's death . In 1964 the Thompson family then moved to Glen Ellen , California , where Thompson continued to <b> write </b> for the " National Observer " on an array of domestic subjects , including a story about his 1964 visit to Ketchum , Idaho , in order to investigate the reasons for Ernest Hemingway 's suicide . While working on the story , Thompson symbolically stole a pair of	1.5	1.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0
335	company	n	company	n	because burglars had obtained secret documents from Hughes 's headquarters in June 1974 . Though he lent his name to the operation , Hughes and his companies had no actual involvement in the project . Managing the financial empire . As his empire grew , Hughes worked to minimize the <b> company </b> 's taxes . In the early years of Hughes Aircraft , Hughes attempted to move his company from Southern California to Nevada in an effort to take advantage of Nevada 's low taxes . Ultimately , Hughes donated all his stock in Hughes Aircraft to the Howard Hughes Medical	the North , East or West . " Carver did market a few of his peanut products . The Carver Penol Company sold a mixture of creosote and peanuts as a patent medicine for respiratory diseases such as tuberculosis . Other ventures were The Carver Products Company and the Carvoline <b> Company </b> . Carvoline Antiseptic Hair Dressing was a mix of peanut oil and lanolin . Carvoline Rubbing Oil was a peanut oil for massages . Sweet potato products . Next to peanuts , Carver is most associated with sweet potato products . In his 1922 sweet potato bulletin Carver listed	8.4	10.0	10.0	9.0	10.0	0.0	10.0	10.0	7.0	8.0	10.0
336	company	n	stock	n	David Thompson , of the North West Company , became the first European to navigate the entire length of the Columbia River . Stopping on the way , at the junction of the Snake River , he posted a claim to the region for Great Britain and the North West <b> Company </b> . Upon returning to Montreal , he publicized the abundance of fur-bearing animals in the area . Also in 1811 , New Yorker John Jacob Astor financed the establishment of Fort Astoria at the mouth of the Columbia River as a western outpost to his Pacific Fur Company ;	character . The show is traditionally performed by a single puppeteer , known since Victorian times as a " professor " . History . The Punch and Judy show can trace its roots to the 16th-century Italian commedia dell ' arte . The figure of Punch derives from the Neapolitan <b> stock </b> character of Pulcinella , which was Anglicized to " Punchinello " . He is a manifestation of the Lord of Misrule and Trickster figures of deep-rooted mythologies . Punch 's wife was originally " Joan " . May 9 1662 - the date on which the figure who later	1.6	0.0	0.0	0.0	2.0	7.0	4.0	3.0	0.0	0.0	0.0
337	competition	n	price	n	compare price-fixing methods across market structures , analyze the impact of a certain structure on welfare , and play with different variations of technological/demand assumptions in order to assess its consequences on the abstract model of society . Most economic textbooks follow the practice of carefully explaining the " perfect <b> competition </b> " model , only because of its usefulness to understand " departures " from it ( the so called " imperfect competition " models ) . The boundaries of what constitutes a market and what does n't , is a relevant distinction to make in economic analysis . In	development , education , home , multimedia , design , drivers , games , and utilities . Logistics . With shareware , a developer bypasses the normal distribution channel eliminating the normal retail middleman markups and directly markets to the end user . The end result is a reduced end-user <b> price </b> compared to the retail channel . Users of shareware are encouraged to copy and distribute unregistered versions of the software to friends , coworkers and other acquaintances . The hope is that users will find the program useful or entertaining and will pay to register to be able to	3.2	7.0	10.0	3.0	2.0	6.0	0.0	0.0	0.0	4.0	0.0
338	competition	n	relation	n	" of a new brand of socialist thinking , having developed Socialism with Chinese characteristics and led Chinese economic reform through a synthesis of theories that became known as the " socialist market economy " . Deng opened China to foreign investment , the global market , and limited private <b> competition </b> . He is generally credited with advancing China into becoming one of the fastest growing economies in the world and vastly raising the standard of living . Early life . Deng Xiansheng ( ) , the former paramount leader of China , was born into a Hakka family in	market . Overall , the authors called for an increase in the regulatory powers , funding , and independence of the FDA . Nine FDA scientists appealed to then president-elect Barack Obama over pressures experienced during the George W. Bush presidency , from management to manipulate data , including in <b> relation </b> to the review process for medical devices . Characterized as " corrupted and distorted by current FDA managers , thereby placing the American people at risk , " These concerns were also highlighted in the 2006 report on the agency as well . A recent analysis of the economic	2.0	0.0	0.0	0.0	4.0	1.0	10.0	5.0	0.0	0.0	0.0
339	compound	v	enhance	v	are often armed with sharp prickles . Most are native to Asia , with smaller numbers of species native to Europe , North America , and northwest Africa . Natives , cultivars and hybrids are all widely grown for their beauty and fragrance . The leaves are alternate and pinnately <b> compound </b> , with sharply toothed oval-shaped leaflets . The plant 's fleshy edible fruit , which ripens in the late summer through autumn , is called a rose hip . Rose plants range in size from compact , miniature roses , to climbers that can reach 7 meters in height	. India and Vietnam have also expanded cooperation in information technology , education and collaboration of the respective national space programmes . Direct air links and lax visa regulations have been established to bolster tourism . India and Vietnam are members of the Mekong-Ganga Cooperation , created to develop to <b> enhance </b> close ties between India and nations of Southeast Asia . Vietnam has supported India 's bid to become a permanent member of the U.N. Security Council and join the Asia-Pacific Economic Cooperation ( APEC ) . In the 2003 joint declaration , India and Vietnam envisaged creating an "	0.6	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
340	compound	v	recombine	v	enough cooling rates and appropriate alloy composition metallic bonding can even occur in glasses with an amorphous structure . Much biochemistry is mediated by the weak interaction of metal ions and biomolecules . Such interactions and their associated conformational change has been measured using dual polarisation interferometry . Solubility and <b> compound </b> formation . Metals are insoluble in water or organic solvents unless they undergo a reaction with them . Typically this is an oxidation reaction that robs the metal atoms of their itinerant electrons , destroying the metallic bonding . However metals are often readily soluble in each other while	and no need for air driers or oxygen concentrators which require extra costs and maintenance . Cold plasma . In the cold plasma method , pure oxygen gas is exposed to a plasma created by dielectric barrier discharge . The diatomic oxygen is split into single atoms , which then <b> recombine </b> in triplets to form ozone . Cold plasma machines utilize pure oxygen as the input source and produce a maximum concentration of about 5 % ozone . They produce far greater quantities of ozone in a given space of time compared to ultraviolet production . However , because cold	5.02	0.0	3.0	5.0	6.0	9.0	3.0	5.0	7.0	3.0	9.2
341	compound	n	whole	n	sake . Definitions . Sverdlov approaches the question from a morphological standpoint . Noting that the modifying component in Germanic compound words can take the form of a genitive or a bare root , he points to behavioural similarities between genitive determinants and the modifying element in regular Old Norse <b> compound </b> words , such as the fact that neither can be modified by a free-standing ( declined ) adjective . According to this view , all kennings are formally compounds , notwithstanding widespread tmesis . Semantics . Ellipsis . Old Norse kennings in context . This might be paraphrased :	band . The Grateful Dead 's musical influences varied widely ; in concert recordings or on record albums one can hear psychedelic rock , blues , rock and roll , country-western , bluegrass , country-rock , and improvisational jazz . These various influences were distilled into a diverse and psychedelic <b> whole </b> that made the Grateful Dead " the pioneering Godfathers of the jam band world . " They were ranked 55th in the issue by " Rolling Stone " magazine . Membership . Classically trained trumpeter Phil Lesh played bass guitar . Bob Weir , the youngest original member of	4.01	0.0	3.0	0.0	8.6	5.0	5.0	7.5	7.0	2.0	2.0
342	computation	n	conversion	n	Mach ( kernel ) . Mach is an operating system microkernel developed at Carnegie Mellon University to support operating system research , primarily distributed and parallel <b> computation </b> . It is one of the earliest examples of a microkernel , and its derivatives are the basis of the modern operating system kernels in Mac OS X and GNU Hurd . The project at Carnegie Mellon ran from 1985 to 1994 , ending with Mach 3.0 . A	MTs ) have not yet become obsolete . Many experts in the field anticipate that with increased use of speech recognition technology , the services provided may be redistributed rather than replaced . Speech recognition is used to enable deaf people to understand the spoken word via speech to text <b> conversion </b> , which is very helpful . Speech recognition can be implemented in front-end or back-end of the medical documentation process . Front-End SR is where the provider dictates into a speech-recognition engine , the recognized words are displayed right after they are spoken , and the dictator is responsible	3.8	2.0	7.0	0.0	8.0	1.0	2.0	6.0	3.0	0.0	9.0
343	computation	n	procedure	n	is levied at 6 percent . Effective January 1 , 2004 , calculation of WV consumer sales tax has been converted to a calculated figure from the bracket system , and remains at 6 percent for most goods ( food goods are now taxable at 3 percent ) . The <b> computation </b> of tax is carried out to the third decimal place and rounded up when the third decimal place is five ( .005 ) or higher ; and similarly rounded down if the third place is four ( .004 ) or lower . By virtue of this method , sales	the average flow speed ( usually in knots ) for spring and neap tides . If a tide chart is not available , most nautical charts have " tidal diamonds " which relate specific points on the chart to a table giving tidal flow direction and speed . The standard <b> procedure </b> to counteract tidal effects on navigation is to ( 1 ) calculate a " dead reckoning " position ( or DR ) from travel distance and direction , ( 2 ) mark the chart ( with a vertical cross like a plus sign ) and ( 3 ) draw	3.4	3.0	0.0	10.0	4.0	2.0	2.0	2.0	3.0	5.0	3.0
344	computer	n	internet	n	1830 to control his Analytical Engine . The synthesis of numerical calculation , predetermined operation and output , along with a way to organize and input instructions in a manner relatively easy for humans to conceive and produce , led to the modern development of computer programming . Development of <b> computer </b> programming accelerated through the Industrial Revolution . In the late 1880s , Herman Hollerith invented the recording of data on a medium that could then be read by a machine . Prior uses of machine readable media , above , had been for control , not data . "	on the matter : whereas Manuel foresaw a quarter of economic growth , Mboweni predicted further decline : " technically , " he said , " that 's a recession . " Telecommunications . The domestic telecommunications infrastructure provides modern and efficient service to urban areas , including cellular and <b> internet </b> services . In 1997 , Telkom , the South African telecommunications parastatal , was partly privatised and entered into a strategic equity partnership with a consortium of two companies , including SBC , a U.S. telecommunications company . In exchange for exclusivity ( a monopoly ) to provide certain	7.38	7.0	5.0	8.3	9.0	6.0	7.5	6.0	8.0	8.0	9.0
345	computer	n	keyboard	n	of computation . There are several models in use , but the most commonly examined is the Turing machine . A Turing machine can be thought of as a desktop PC with a potentially infinite memory capacity , though it can only access this memory in small discrete chunks . <b> Computer </b> scientists study the Turing machine because it is simple to formulate , can be analyzed and used to prove results , and because it represents what many consider the most powerful possible " reasonable " model of computation . It might seem that the potentially infinite memory capacity is	upset the economy of the game by causing runaway inflation . For this reason , use of macros is a violation of the TOS or EULA of most MMORPGs , and administrators of MMORPGs fight a continual war to identify and punish macro users . Application macros and scripting . <b> Keyboard </b> and mouse macros that are created using an application 's built-in macro features are sometimes called application macros . They are created by carrying out the sequence once and letting the application record the actions . An underlying macro programming language , most commonly a Scripting language , with	5.6	10.0	8.0	10.0	0.0	0.0	6.0	7.0	10.0	0.0	5.0
